,id,handle,tweet
162,1254161155406196737,2MyQuietPlace,"@jmartNYT They should flocking lose it all. I am NOT sympatheric. If all they're worried about it losing control when they've allowed DONALD TRUMP to do so much damage...FLOCK the @GOP!! (Also, Maggie's a fraud &amp; propagandist for our enemies.)"
163,1254161147395297286,EEddyEdwards1,@zoyaislove @peterdaou Quoting Donald Trump Jr?  Oh what a giveaway there boss
164,1254161117473095681,callum_berridge,"as if covid isnt stressful enough, we now have to deal with the potential imminent collapse of the North Korean state, knowing that the responsibility of managing the global fallout will fall in large part on either Donald Trump or Joe Biden and their ailing brains"
165,1254161115635806209,KathleenT_AZ,@pr20906 @anthonyzenkus @JoeBiden E. Jean Carroll.  Donald Trump is in the middle of defending himself in a defamation suit she brought against him.  His lawyers are fighting to delay discovery in the case.  I wonder why 🤔
166,1254161105192136704,DYKbot,"How to get free vbucks: Step 50. Shake hands with Donald Trump (alternatively, become the president)."
167,1254161095629123596,HolyDalek,"The UK is embarrassed by Boris Johnson’s lies and stupidity, but even we are aghast at the infantile ravings of Donald Trump!! https://t.co/U9ThYoEiSg"
168,1254161092986765312,Chauncey77,"@realDonaldTrump Check out what you said to “Deborah” at 54:03....
https://t.co/L02XOd25gn"
169,1254161076133994502,sheliadianehug1,"Donald Trump, 1998 - BBC HARDtalk https://t.co/gnLKqP086V via @YouTube"
170,1254161073000849411,TOSFALLA3,"@VFL2013 @michaelbeatty3 @POTUS @realDonaldTrump @LeahR77 @SandraSentinel @Miami4Trump @steph93065 @SpecialKMB1969 President Donald J. Trump has DELIVERED 
 
523 MILLION gloves
 69 MILLION surgical masks
 55 MILLION N95 respirators
 10.5 MILLION surgical gowns
 5.9 MILLION face shields
 10,998 ventilators
 8,450 Federal medical station beds"
171,1254161062208946178,weman333,White House considering scaling back Trump's daily coronavirus briefings in coming weeks https://t.co/HNC2mYiscT via @nbcnews THIS IS FAKE NEWS BECAUSE HE ANSWERED QUESTIONS BTHAT AFTERNOON AT THE SIGNING.
172,1254161050984869888,K78881570,Donald Trump unfollows Piers Morgan after GMB host blasted him https://t.co/5QC4Jg9G2K via @MailOnline
173,1254161042952851457,VinnysTake,It’s scary that Donald Trump thinks Americans will believe tweets over actual videos/transcripts.
174,1254161042390818821,tina_kag2020,"@jsolomonReports @ScottHobbes That phone call maybe the DNC's out to get rid of a senile Joe Biden we'll see, they know he's not going to beat Donald Trump."
175,1254161042030104582,cheers27402373,I wonder what Donald Trump and Ivanka talk about after sex.
176,1254161035675779072,Sandetta1,A Running List Of The Women Who've Accused Donald Trump Of Sexual Misconduct ⁦@IvankaTrump⁩ ⁦@SecondLady⁩ ⁦@FLOTUS⁩ #TrumpIsALaughingStock  https://t.co/jfxh8ZN1nj
177,1254161020278370304,gholoway88,@DeAnna4Congress Donald Trump isn't the only one that needs a psychiatric assessment! @DeAnna4Congress
178,1254161002800668673,angel4autism,Two conservative groups working to defeat Donald Trump in the 2020 election released online ads attacking his handling of the coronavirus pandemic. https://t.co/X01VkSVoAl via @HuffPostPol
179,1254161002318442496,ICURUOK1,"@realDonaldTrump I heard you call it a hoax with my own ears. I watched a video of you saying it was a hoax. You said:

“Now the Democrats are politicizing the coronavirus, they have no clue, they can't even count their votes in Iowa. This is their new hoax,”

https://t.co/EobO80uscy"
180,1254160998304538630,faseidl,"Damage control.

We'll all be better for it.

https://t.co/FnoCaR5OT6"
181,1254160995825725444,Gaiacentric,"#PettyPotus Trump👶 unfollows @piersmorgan after GMB host blasted him? 

....meanwhile #AngelaMerkel🇧🇪 is out here just running the world🌍

We need more women in power!!🇺🇸

https://t.co/GcG55ICYpI"
182,1254160976955531264,redwhiskeypete,"The New York Times reported that some officials in the White House thought “it was one of the worst days in one of the worst weeks of his presidency.”
But it was Trump’s silence on Friday night that spoke volumes.https://t.co/rB4V0U04Qo"
183,1254160976506613761,laurenpom,Donald Trump just gave away his real reason for trying to squeeze the Post Office – and it’s not about the election https://t.co/1a6kUcL6Hc via @PalmerReport
184,1254160966343852042,resistallday24,"How a media-distracted Trump ended up derailing his own briefing
https://t.co/XlUyjJYAsw ⁦@realDonaldTrump⁩ you are truly ignorant, reckless, and deeply disturbed. #TrumpPressBriefing #TrumpIsAnIdiot"
185,1254160956684410881,sourgrapesmc,"@dougdirt24 I'm not so sure how many ppl actually buy that he's a pseudo-deity, but they fear him, so they play along, versus true believers. I'm inclined to believe most folks, given enough time, can sniff out the bullshit &amp; figure it out. 

But....Donald Trump..."
186,1254160953995739136,anthonyj1977,@CDCgov @realDonaldTrump In other words: DON'T LISTEN TO DONALD TRUMP'S QUACK MEDICAL ADVICE. Thank you.
187,1254160933045354496,tygrinley,Donald Trump may have the worst signature I’ve ever seen.
188,1254160928318337024,TrevorSinclair7,"@SenSchumer It is a certainty that Mitch McConnell rec'd instruction from his Master Donald Trump; a.k.a. King George III, on how to drive institutions into bankruptcy while washing their hands clean in the process."
189,1254160895846031363,MixedUpMixerMan,"sarchasm
ˈsärˌkazəm

Noun
the infinite space between Donald Trump and the truth
""when I said Mexico is going to pay for the wall, that was sarchasm""

synonyms
fib•whopper•lie•deception•duplicity•fabrication•sham•cock and bull story•trumped up•fake news"
190,1254160893480300544,SGNotoriousAFC,"Kim Jong-un done, Donald Trump next. Blimey"
191,1254160890074673160,MissVitriolic,"#BadMedicalAdviceIn5Words
Donald Trump just suggested we..."
192,1254160865395462144,dkfinnc,"@realDonaldTrump As a reminder, over 50,000 American's are dead over this virus.  Please resign so America can have a president that cares about its citizens, not himself and his own agenda (ie, Donald Trump).  You are by far the worst president ever and shame on you!"
193,1254160865193979906,schoonerz,@bigpoppahuff @Katsui52328495 @SimpsonMisti @realDonaldTrump Says the guy with a Donald Trump face superimposed on a boxer as an avi
194,1254160856570425344,RaoulDook,"Kim Jong-un in a vegetative state, Donald Trump has stated that the US must prevent North Korea from leaving him in the sun and watering him or else he will become more powerful"
195,1254160853055623169,barrymullen1936,"@patti71214624 When you talk about rich celebrity assholes, don’t forget to mention Donald Trump. Not only is he an asshole, he’s a stupid asshole."
196,1254160852409671680,ldthealed,Trump is a SATANIC FOOL! Donald J Trump is a DUNCE! https://t.co/Jeq4bJyQIV
197,1254160835515224071,meste48,"Trump won’t dwell on any of this during the campaign, of course. But, the next time he brings up Hunter Biden or starts railing against the Chinese government, somebody should ask him about the 2012 loan from the Bank of China.
https://t.co/zM3BNpwPtc"
198,1254160833778790402,klut_r,@marietweetss @realDonaldTrump Charlie Kirk Donald Trump is no perfect angel either https://t.co/C7CUlofuis
199,1254160829844422662,LeylandsLung,"@realDonaldTrump “I’m fucked”
-Donald Trump"
200,1254160826858188802,OfWatchmen,RE-ELECT PRESIDENT DONALD J. TRUMP 2020: MUST WATCH: White House CONFIRMS Natural Way to Av... https://t.co/cUrmfV4jyn
201,1254160808763813888,palinterest,Donald Trump Makes Lewd Remarks About Women On Video | NBC News https://t.co/pOTB3ms9Uf
202,1254160796055212033,IrisPetersen20,Donald Trump
203,1254160794901569536,DrJM_Fernandez,"If you needed it, here is a Fact-check on whether it is true that Donald Trump suggested during a White House briefing that injecting disinfectants could treat COVID-19.  https://t.co/jlaZlSlGxL"
204,1254160787867926529,TomPell17,@mchooyah Mixed reviews have that Kim Jong-Un is in a vegetative state. Donald Trump has been asking aides whether that state is a blue state or a red state.
205,1254160778820644864,tSlacksMarin,"@Mind0verMayhem @BrokeRoca @Tigertomjr @Star_Lord_Guy @FrankieLuvsMen @TimeServed1337 @SlimJimJohn1 @missjulialee @AwulKimberly @RushvilleRockit @PsychoGrayzee @Lovestr50361283 @InfidelCastro47 @katelikesnascar @Lo_Gannicus @Mcatnip @KJSParty @boodacat2020 @GalifreyToEarth @Ana_Ssassin19 @Becca2631 @TrumpSugar @calijeff1 @V1llageLdiot Yet ""snake oil"" comes from Chinese immigrants..it was an actual ""supplement"" (Omega-3 now) but white folks were so taken by the ""magic elixir"" they sold it to fix everything, de-legitimizing what it actually does, and in so doing gave Donald Trump something to push. Thanks China!"
206,1254160778413764609,WandaSue_101,"@realDonaldTrump You know who is ""corrupt and sick""?
Donald Trump is ""corrupt and sick"""
207,1254160769693949955,clamonfort,Donald trump makes me  laughvi dont  hate him at  all. He cracks  me up
208,1254160752417660928,pappyglen2016,i put a fake head on a post of me in my front of my house and asked my neighbors who were they voteing for 99 per cent said donald j trump are you glad i sure am
209,1254160752212168705,Ramez73307102,"@FoxNews Mr Donald Trump 
From Five months past I try to connect with you, I am a Afghan boy that want to see you that in fact it's my wish.
I hope you answered me, and me love you very mush and your works.👉👑🙏❤🇺🇸❤🙏👑👈 https://t.co/Eg2DBC2Wu5"
210,1254160714606002183,88CarolinaGirl,"@OriginalInten13 @BreitbartNews The EU should be ashamed. If Donald Trump were not our President, I shudder to imagine what our country's response to China would be."
211,1254160695551279105,DonaldSamon,"Breaking news....""breaking news.........
A US priest has died after injecting himself with domestos, the FBI are charging US president Donald Trump....with 1st degree. Bleach of the priest lolol"
212,1254160690731864064,DonVonCrump1,"@MsMariaT @DonaldJTrumpJr Maria Farmer explains how she often saw Donald Trump, Bill and Hillary Clinton, and Epstein's lawyer Alan Dershowitz partnering with Epstein. https://t.co/WKdzttTE5b #EpsteinCoverUp Jeffrey Epstein didn't act alone #JeffreyEpstein"
213,1254160689108865024,HarleyBradly,"Yeah your so right, they all taken Don’s speach out of Context and carefully should read what Donald Trump meant https://t.co/wTsNXD0Czj"
214,1254160674449752064,True_Thoughts,"@KellyO Well Kelly, everything Donald Trump has stated we have heard everyday for the last two months as well as some really strange crap.  It's better he stays behind closed doors and we monitor the virus b the statistics coming out every day."
215,1254160658716930049,LordRoyKennedy,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/BCRcyOGtaP
216,1254160620120756224,WorksGrill,How a media-distracted Trump ended up derailing his own briefing https://t.co/V584wghK1v
217,1254160613791711232,Acadian06528549,@GOP Donald Trump?🤔 https://t.co/UViNiDWAxw
218,1254160613175164931,lssndr,"""I am the sunlight recovering your body"" | Study for a portrait of Donald Trump | 002 https://t.co/7QDAvI03dz #digitalart #cryptoart #glitchart #rareart @makersplaceco https://t.co/X6WohDjIlu"
219,1254160587480641536,ThankfulThinker,"@akuscg @xochitl1906 @DonaldJTrumpJr A Running List Of The Women Who've Accused Donald Trump Of Sexual Misconduct.
https://t.co/MUESJtltYz"
220,1254160586549624839,preemoney,@CirocBoiiT @shaunking @JoeBiden Biden’s policies is the reason this country is the way it is now and it’s also the reason why we have a Donald Trump. He’s not giving  millennial’s who is policy focus.  Any real reason to vote for him. I will not vote for. I have no reason to vote for him. He is Hillary Clinton
221,1254160578890907653,andreceholley,@JoeBiden Who gonna be bumping fuck Donald trump when the election starts
222,1254160565246857216,ShitPosterBot,I spanked my dad because it fleeced Donald Trump.
223,1254160563631992832,BrigidBrown1,Legal expert explains why it's literally impossible for Donald Trump to postpone the election - Palmer Report https://t.co/zPB4onJ6b1
224,1254160563132907520,minstrel69,"Kim Jong Un vs Donald Trump in the Gulag, Who you got?"
225,1254160550461952000,SusannaHardy007,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/7zRwuWOisz @GOPLeader"
226,1254160544002527232,lisakrstin,"@MiriamVidal20 @LatteLarry2 @charliekirk11 E. Jean Carroll said that Donald Trump raped her in a dressing room.  Why aren't you concerned about that or the other 21 allegations against him?  

BTW, ""Latinos for Trump"" is right up there with ""Lions For Hunting."""
227,1254160537082048514,ABCHAMP11,Donald Trump &amp; Deutsche Bank's Complicated Relationship (w/ David Enrich &amp; Ed Harrison) - YouTube#darkTowers https://t.co/XUTfu4dImm
228,1254160523962138625,Knews4Ewe,"This weeks Knews4Ewe!

*Donald Trump caught smoking urinal cakes in the White House visitors public bathroom.

*Comedian Darren Conway in tussle between Sinn Fein &amp; Fine Gael. Which one will he join?

*Phoenix Magazine turn out be a shower of pricks.

*Conor McGregor punches cat"
